5152 5664 nad6 -1 5152 5665 1.349593e-01 1.024791e-02 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 ATG 0.8143965437644977 0.9950207708837533 0.9687371452077335 1.0
5152 5664 nad6 -1 5152 5626 2.440513e-03 3.354172e-06 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 ATA 0.8957653637889613 0.9220134313993549 0.01892225421637186 1.0
5152 5664 nad6 -1 5152 5542 0.000000e+00 0.000000e+00 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 ATA 0.9991665472498265 0.7632500666146793 0.01892225421637186 1.0
5152 5664 nad6 -1 5152 5539 0.000000e+00 0.000000e+00 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 GTG 0.9991828890380454 0.75757101690019 0.012340600575894693 1.0
5152 5664 nad6 -1 5152 5506 0.000000e+00 0.000000e+00 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 ATA 0.999410073151021 0.6951970503340057 0.01892225421637186 1.0
5152 5664 nad6 -1 5152 5479 0.000000e+00 0.000000e+00 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 ATG 1.0000081708941095 0.6441761211440251 0.9687371452077335 1.0
5152 5664 nad6 -1 5152 5449 0.000000e+00 0.000000e+00 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 ATA 1.0000081708941095 0.5874749163416124 0.01892225421637186 1.0
5152 5664 nad6 -1 5152 5443 0.000000e+00 0.000000e+00 AGA 0.009989295246723998 0.9508130684001574 0.08285123966942148 1.0 ATA 1.0000081708941095 0.5761346753811298 0.01892225421637186 1.0
3336 5156 nad5 1 3324 5157 8.768854e-01 2.326933e-02 GTG 0.00042133464746872435 0.9989255449271028 0.03471513171329385 1.0 TAA 0.013923655115197124 0.990266957493536 0.7727459860024701 1.0
3336 5156 nad5 1 3324 5116 8.845608e-02 4.309488e-06 GTG 0.00042133464746872435 0.9989255449271028 0.03471513171329385 1.0 TNN 0.6328166559689751 0.9750021398868289 0.01729106628242075 0.08333333333333333
